id,link,name,surname,team_id
313,rider/Sebastian_Langeveld,SEBASTIAN,LANGEVELD,15
608,rider/Fabien_Doubey,FABIEN,DOUBEY,29
1068,rider/neil_Van_Der_Ploeg,NEIL,VAN DER PLOEG,18
901,rider/Rodolfo_Andres_Torres,RODOLFO ANDRES,TORRES,57
771,rider/Sergey_Lagutin,SERGEY,LAGUTIN,23
70,rider/Roger_Kluge,ROGER,KLUGE,1
978,rider/Xabier_Zandio,XABIER,ZANDIO,2
347,rider/Thomas_Boudat,THOMAS,BOUDAT,28
1212,rider/David_Millar,DAVID,MILLAR,81
979,rider/Blel_Kadri,BLEL,KADRI,19
1153,rider/Daniele_Ratto,DANIELE,RATTO,21
810,rider/Serghei_Tvetcov,SERGHEI,TVETCOV,45
754,rider/Jens_Wallays,JENS,WALLAYS,33
915,rider/Lluis_Guillermo_Mas,LLUÃ­S GUILLERMO,MAS,43
873,rider/Chris_Anker_Sorensen,CHRIS ANKER,SøRENSEN,55
269,rider/Stephen_Clancy,STEPHEN,CLANCY,27
385,rider/Scott_Thwaites,SCOTT,THWAITES,11
531,rider/Francesco_Gavazzi,FRANCESCO,GAVAZZI,36
941,rider/Reinier_Honig,REINIER,HONIG,60
368,rider/Lukasz_Wisniowski,ŁUKASZ,WIśNIOWSKI,2
278,rider/Kirill_Sveshnikov,KIRILL,SVESHNIKOV,23
1279,rider/Morgan_Lamoisson,MORGAN,LAMOISSON,73
414,rider/Ivan_Santaromita,IVAN,SANTAROMITA,26
590,rider/Oscar_Riesebeek,OSCAR,RIESEBEEK,24
333,rider/Christoph_Pfingsten,CHRISTOPH,PFINGSTEN,3
976,rider/Jonathan_Fumeaux,JONATHAN,FUMEAUX,51
499,rider/Joe_Dombrowski,JOE,DOMBROWSKI,15
134,rider/Brendan_Canty,BRENDAN,CANTY,15
757,rider/Stefan_Denifl,STEFAN,DENIFL,22
1000,rider/nico_Brungger,NICO,BRüNGGER,63
428,rider/Ion_Izagirre,ION,IZAGIRRE,5
1051,rider/Norbert_Banaszek,NORBERT,BANASZEK,59
827,rider/Anthony_Turgis,ANTHONY,TURGIS,32
518,rider/Boy_Van_Poppel,BOY,VAN POPPEL,8
66,rider/Louis_Meintjes,LOUIS,MEINTJES,4
804,rider/Ulises_Alfredo_Castillo,ULISES ALFREDO,CASTILLO,45
990,rider/Otto_Vergaerde,OTTO,VERGAERDE,61
1035,rider/Gracjan_Szelag,GRACJAN,SZELAG,66
260,rider/Juraj_Sagan,JURAJ,SAGAN,3
1202,rider/Thomas_Lofkvist,THOMAS,LöFKVIST,51
775,rider/Dmitry_Kozonchuk,DMITRY,KOZONCHUK,23
958,rider/Pawel_Cieslik,PAWEł,CIEśLIK,59
1012,rider/Aleksey_Rybalkin,ALEKSEY,RYBALKIN,23
784,rider/Francois_Bidard,FRANÃ§OIS,BIDARD,19
568,rider/Hector_Carretero,HÃ©CTOR,CARRETERO,13
423,rider/Marco_Haller,MARCO,HALLER,7
19,rider/Patrick_Bevin,PATRICK,BEVIN,15
693,rider/Jonas_Rickaert,JONAS,RICKAERT,33
714,rider/Michael_Schwarzmann,MICHAEL,SCHWARZMANN,3
422,rider/Tony_Gallopin,TONY,GALLOPIN,10
893,rider/Wout_Poels,WOUT,POELS,2
82,rider/Gorka_Izagirre,GORKA,IZAGIRRE,13
576,rider/Eugenio_Alafaci,EUGENIO,ALAFACI,8
315,rider/Ignatas_Konovalovas,IGNATAS,KONOVALOVAS,12
162,rider/Artur_Ershov,ARTUR,ERSHOV,23
692,rider/Oliviero_Troia,OLIVIERO,TROIA,4
1062,rider/Hayden_Roulston,HAYDEN,ROULSTON,69
785,rider/Clement_Chevrier,CLÃ©MENT,CHEVRIER,19
35,rider/Paul_Martens,PAUL,MARTENS,14
1208,rider/nick_nuyens,NICK,NUYENS,81
50,rider/Johan_Esteban_Chaves,JOHAN ESTEBAN,CHAVES,1
949,rider/Boris_Dron,BORIS,DRON,29
1133,rider/Tim_Kerkhof,TIM,KERKHOF,60
515,rider/Dmitriy_Gruzdev,DMITRIY,GRUZDEV,16
749,rider/Fabien_Grellier,FABIEN,GRELLIER,28
267,rider/Johann_Van_Zyl,JOHANN,VAN ZYL,11
853,rider/Carter_Jones,CARTER,JONES,53
770,rider/Michal_Schlegel,MICHAL,SCHLEGEL,40
17,rider/Jasha_Sutterlin,JASHA,SüTTERLIN,13
852,rider/Sean_Lake,SEAN,LAKE,18
411,rider/Simone_Velasco,SIMONE,VELASCO,25
377,rider/Svein_Tuft,SVEIN,TUFT,1
542,rider/Vasil_Kiryienka,VASIL,KIRYIENKA,2
1156,rider/Elia_Favilli,ELIA,FAVILLI,78
722,rider/Nikita_Stalnov,NIKITA,STALNOV,16
567,rider/Twan_Castelijns,TWAN,CASTELIJNS,14
637,rider/Antonio_Molina,ANTONIO,MOLINA,43
876,rider/Leonardo_Duque,LEONARDO,DUQUE,37
994,rider/Yannick_Martinez,YANNICK,MARTINEZ,37
730,rider/Hubert_Dupont,HUBERT,DUPONT,19
115,rider/Lukas_Postlberger,LUKAS,PöSTLBERGER,3
658,rider/Dylan_Page,DYLAN,PAGE,43
719,rider/Jon_Irisarri,JON,IRISARRI,43
457,rider/Jan_Barta,JAN,BáRTA,3
668,rider/Alexandre_Pichot,ALEXANDRE,PICHOT,28
227,rider/Carlos_Verona,CARLOS,VERONA,1
539,rider/Marco_Frapporti,MARCO,FRAPPORTI,36
473,rider/Lilian_Calmejane,LILIAN,CALMEJANE,28
1142,rider/Jimmy_Engoulvent,JIMMY,ENGOULVENT,73
1239,rider/Antonino_Parrinello,ANTONINO,PARRINELLO,91
789,rider/Sebastian_Henao,SEBASTIÃ¡N,HENAO,2
899,rider/Dominik_nerz,DOMINIK,NERZ,56
239,rider/Manuel_Quinziato,MANUEL,QUINZIATO,9
664,rider/Raymond_Kreder,RAYMOND,KREDER,24
544,rider/Romain_Gioux,ROMAIN,GIOUX,27
360,rider/Julien_Morice,JULIEN,MORICE,28
727,rider/Andre_Cardoso,ANDRé,CARDOSO,8
478,rider/Mickael_Delage,MICKAëL,DELAGE,12
734,rider/Jan_Tratnik,JAN,TRATNIK,40
649,rider/Victor_Campenaerts,VICTOR,CAMPENAERTS,14
579,rider/Umberto_Poli,UMBERTO,POLI,27
596,rider/Ben_Hermans,BEN,HERMANS,9
1221,rider/Julian_Kern,JULIAN,KERN,19
167,rider/Alexander_Porsev,ALEXANDER,PORSEV,23
662,rider/Pieter_Vanspeybrouck,PIETER,VANSPEYBROUCK,29
667,rider/Kenneth_Van_Rooy,KENNETH,VAN ROOY,33
67,rider/Johannes_Frohlinger,JOHANNES,FRöHLINGER,6
694,rider/Yohann_Gene,YOHANN,GENE,28
966,rider/Sander_Helven,SANDER,HELVEN,61
1107,rider/Simone_Stortoni,SIMONE,STORTONI,57
1028,rider/Piotr_Konwa,PIOTR,KONWA,66
811,rider/Taylor_Phinney,TAYLOR,PHINNEY,15
384,rider/Thibaut_Pinot,THIBAUT,PINOT,12
695,rider/Dayer_Quintana_Rojas,DAYER,QUINTANA,13
1271,rider/Theo_Bos,THEO,BOS,83
171,rider/Iuri_Filosi,IURI,FILOSI,26
738,rider/Jonas_Koch,JONAS,KOCH,40
68,rider/Koen_De_Kort,KOEN,DE KORT,8
55,rider/Francois_Bidard,FRANçOIS,BIDARD,19
814,rider/Nick_Dougall,NICK,DOUGALL,11
1138,rider/Edward_Beltran,EDWARD,BELTRAN,71
612,rider/Arthur_Vichot,ARTHUR,VICHOT,12
397,rider/Georg_Preidler,GEORG,PREIDLER,6
374,rider/Adam_Blythe,ADAM,BLYTHE,22
103,rider/Callum_Scotson,CALLUM,SCOTSON,18
1072,rider/Bradley_Wiggins,BRADLEY,WIGGINS,2
263,rider/Merhawi_Kudus,MERHAWI,KUDUS,11
728,rider/Yoann_Bagot,YOANN,BAGOT,32
7,rider/Baptiste_Planckaert,BAPTISTE,PLANCKAERT,7
838,rider/Patrick_Shaw,PATRICK,SHAW,18
424,rider/Rudy_Molard,RUDY,MOLARD,12
1205,rider/Iker_Camano,IKER,CAMAñO,88
783,rider/Jose_Herrada,JOSÃ©,HERRADA,13
1037,rider/Dariusz_Batek,DARIUSZ,BATEK,66
1201,rider/Marc_Goos,MARC,GOOS,83
286,rider/Jasper_Stuyven,JASPER,STUYVEN,8
210,rider/Mirco_Maestri,MIRCO,MAESTRI,25
578,rider/Rik_Van_Ijzendoorn,RIK,VAN IJZENDOORN,27
447,rider/Pierre_Latour,PIERRE,LATOUR,19
28,rider/Petr_Vakoc,PETR,VAKOC,17
46,rider/Lucas_Hamilton,LUCAS,HAMILTON,18
1077,rider/Johan_Vansummeren,JOHAN,VANSUMMEREN,19
184,rider/George_Bennett,GEORGE,BENNETT,14
975,rider/Rodrigo_Contreras,RODRIGO,CONTRERAS,52
1005,rider/nico_Brungger,NICO,BRÃ¼NGGER,63
1089,rider/Vincent_Jerome,VINCENT,JEROME,73
445,rider/Kristian_Sbaragli,KRISTIAN,SBARAGLI,11
819,rider/Sean_Bennett,SEAN,BENNETT,45
554,rider/Yonder_Godoy,YONDER,GODOY,39
458,rider/Arnaud_Gerard,ARNAUD,GERARD,31
514,rider/Jay_Robert_Thomson,JAY ROBERT,THOMSON,11
337,rider/Thomas_Sprengers,THOMAS,SPRENGERS,33
806,rider/Daan_Olivier,DAAN,OLIVIER,14
379,rider/Wesley_Kreder,WESLEY,KREDER,29
1111,rider/Steve_Chainel,STEVE,CHAINEL,32
698,rider/Julien_Duval,JULIEN,DUVAL,19
18,rider/Peter_Sagan,PETER,SAGAN,3
947,rider/Kamil_Gradek,KAMIL,GRADEK,59
858,rider/Graeme_Brown,GRAEME,BROWN,50
78,rider/Michael_Woods,MICHAEL,WOODS,15
582,rider/Dion_Smith,DION,SMITH,29
181,rider/Tom_Dumoulin,TOM,DUMOULIN,6
815,rider/Evan_Huffman,EVAN,HUFFMAN,44
493,rider/Serge_Pauwels,SERGE,PAUWELS,11
1272,rider/Timofey_Kritskiy,TIMOFEY,KRITSKIY,93
1082,rider/Adriano_Malori,ADRIANO,MALORI,13
294,rider/Magnus_Cort_nielsen,MAGNUS,CORT  NIELSEN,1
972,rider/Tom_Devriendt,TOM,DEVRIENDT,29
446,rider/Jan_Polanc,JAN,POLANC,4
394,rider/Moreno_Moser,MORENO,MOSER,16
290,rider/Mike_Teunissen,MIKE,TEUNISSEN,6
1181,rider/Olivier_Kaisen,OLIVIER,KAISEN,80
1178,rider/Bradley_Linfield,BRADLEY,LINFIELD,0
144,rider/Leigh_Howard,LEIGH,HOWARD,22
1232,rider/Christophe_Kern,CHRISTOPHE,KERN,73
863,rider/Anthony_Delaplace,ANTHONY,DELAPLACE,55
902,rider/Marco_Bandiera,MARCO,BANDIERA,57
316,rider/Brian_Van_Goethem,BRIAN,VAN GOETHEM,24
936,rider/David_Arroyo,DAVID,ARROYO,43
748,rider/Sebastien_Delfosse,SEBASTIEN,DELFOSSE,30
238,rider/Imanol_Erviti,IMANOL,ERVITI,13
1087,rider/Jose_Rodolfo_Serpa,JOSE RODOLFO,SERPA,48
777,rider/Vincenzo_Albanese,VINCENZO,ALBANESE,25
44,rider/Simon_Gerrans,SIMON,GERRANS,1
308,rider/Kevyn_Ista,KEVYN,ISTA,30
1162,rider/Gang_Xu,GANG,XU,48
907,rider/Giorgio_Cecchinel,GIORGIO,CECCHINEL,57
1176,rider/Thomas_Dekker,THOMAS,DEKKER,81
386,rider/Edvald_Boasson_Hagen,EDVALD,BOASSON HAGEN,11
622,rider/Przemyslaw_niemiec,PRZEMYSLAW,NIEMIEC,4
405,rider/Daniel_Oss,DANIEL,OSS,9
13,rider/Lorrenzo_Manzin,LORRENZO,MANZIN,12
492,rider/nicolas_Edet,NICOLAS,EDET,32
1084,rider/Ivan_Basso,IVAN,BASSO,71
1247,rider/Blaz_Jarc,BLAÅ¾,JARC,89
430,rider/David_de_la_Cruz,DAVID,DE LA CRUZ,17
890,rider/Matthias_Brandle,MATTHIAS,BRÃ¤NDLE,51
275,rider/Sondre_Holst_Enger,SONDRE HOLST,ENGER,19
451,rider/Omar_Fraile,OMAR,FRAILE,11
220,rider/Lennard_Kamna,LENNARD,KäMNA,6
253,rider/Maxim_Belkov,MAXIM,BELKOV,7
716,rider/Alex_Aranburu,ALEX,ARANBURU,43
375,rider/Maxime_Daniel,MAXIME,DANIEL,31
370,rider/Boris_Vallee,BORIS,VALLéE,31
945,rider/Riccardo_Zoidl,RICCARDO,ZOIDL,8
905,rider/Francesco_Manuel_Bongiorno,FRANCESCO MANUEL,BONGIORNO,25
359,rider/Ryan_Mullen,RYAN,MULLEN,15
1215,rider/Iker_Camano,IKER,CAMAÃ±O,89
1175,rider/Jonathan_Cantwell,JONATHAN,CANTWELL,50
69,rider/Jan_Bakelants,JAN,BAKELANTS,19
1194,rider/Thor_Hushovd,THOR,HUSHOVD,9
1032,rider/Lukasz_Bodnar,LUKASZ,BODNAR,59
817,rider/Taylor_Shelden,TAYLOR,SHELDEN,45
148,rider/Travis_Mccabe,TRAVIS,MCCABE,21
1155,rider/Yonathan_Monsalve,YONATHAN,MONSALVE,78
271,rider/Juan_Jose_Lobato,JUAN JOSé,LOBATO,14
887,rider/Sergio_Paulinho,SÃ©RGIO,PAULINHO,49
866,rider/Vicente_Reynes,VICENTE,REYNES,51
611,rider/Eduard_Prades,EDUARD,PRADES,43
1268,rider/Laurent_Mangel,LAURENT,MANGEL,86
1143,rider/Davide_Frattini,DAVIDE,FRATTINI,21
419,rider/Alexander_Kristoff,ALEXANDER,KRISTOFF,7
1157,rider/Alessandro_Petacchi,ALESSANDRO,PETACCHI,78
969,rider/Tomasz_Kiendys,TOMASZ,KIENDYS,40
388,rider/Floris_De_Tier,FLORIS,DE TIER,14
466,rider/Michael_Morkov,MICHAEL,MøRKøV,7
289,rider/Frederik_Backaert,FREDERIK,BACKAERT,29
862,rider/Julien_Loubet,JULIEN,LOUBET,55
697,rider/Elmar_Reinders,ELMAR,REINDERS,24
634,rider/Hugh_Carthy,HUGH,CARTHY,15
995,rider/Christian_Mager,CHRISTIAN,MAGER,62
952,rider/Sebastien_Minard,SÃ©BASTIEN,MINARD,19
1278,rider/Aidis_Kruopis,AIDIS,KRUOPIS,46
836,rider/Brenton_Jones,BRENTON,JONES,50
1048,rider/Rayane_Bouhanni,RAYANE,BOUHANNI,38
1188,rider/Karsten_Kroon,KARSTEN,KROON,71
354,rider/Roy_Curvers,ROY,CURVERS,6
199,rider/Charles_Planet,CHARLES,PLANET,27
203,rider/Tanel_Kangert,TANEL,KANGERT,16
742,rider/Armindo_Fonseca,ARMINDO,FONSECA,31
1098,rider/Alex_Cano_Ardila,ALEX,CANO,77
897,rider/Davide_Rebellin,DAVIDE,REBELLIN,40
460,rider/Jose_Mendes,JOSé,MENDES,3
43,rider/Luke_Rowe,LUKE,ROWE,2
1280,rider/Dan_Craven,DAN,CRAVEN,73
646,rider/Martijn_Keizer,MARTIJN,KEIZER,14
843,rider/Murilo_Antonio_Fischer,MURILO ANTONIO,FISCHER,12
301,rider/Gediminas_Bagdonas,GEDIMINAS,BAGDONAS,19
879,rider/Mikael_Cherel,MICKAÃ«L,CHÃ©REL,19
1007,rider/Artem_Ovechkin,ARTEM,OVECHKIN,23
798,rider/Jan_Barta,JAN,BÃ¡RTA,3
684,rider/Coen_Vermeltfoort,COEN,VERMELTFOORT,24
228,rider/Sindre_Skjoestad_Lunke,SINDRE SKJøSTAD,LUNKE,6
491,rider/Ruslan_Tleubayev,RUSLAN,TLEUBAYEV,16
1124,rider/Danilo_napolitano,DANILO,NAPOLITANO,29
131,rider/Oscar_Gatto,OSCAR,GATTO,16
389,rider/Brent_Bookwalter,BRENT,BOOKWALTER,9
1104,rider/Walter_Fernando_Pedraza_Morales,WALTER FERNANDO,PEDRAZA MORALES,77
235,rider/Franco_Pellizotti,FRANCO,PELLIZOTTI,5
983,rider/Kenny_Dehaes,KENNY,DEHAES,29
625,rider/nick_Schultz,NICK,SCHULTZ,43
540,rider/Jens_Debusschere,JENS,DEBUSSCHERE,10
9,rider/Miles_Scotson,MILES,SCOTSON,9
854,rider/Vladimir_Isaychev,VLADIMIR,ISAYCHEV,54
230,rider/Sergei_Chernetckii,SERGEI,CHERNETCKII,16
572,rider/Marcel_Sieberg,MARCEL,SIEBERG,10
297,rider/Arnaud_Demare,ARNAUD,DéMARE,12
355,rider/Andreas_Schillinger,ANDREAS,SCHILLINGER,3
681,rider/Alex_Kirsch,ALEX,KIRSCH,30
436,rider/John_Degenkolb,JOHN,DEGENKOLB,8
689,rider/Tim_Declercq,TIM,DECLERCQ,17
1250,rider/Bradley_White,BRADLEY,WHITE,21
686,rider/Amund_Grondahl_Jansen,AMUND GRONDAHL,JANSEN,14
176,rider/Riccardo_Minali,RICCARDO,MINALI,16
262,rider/Erik_Baska,ERIK,BAšKA,3
633,rider/Daniel_Navarro,DANIEL,NAVARRO,32
334,rider/Maxime_Farazijn,MAXIME,FARAZIJN,33
1198,rider/Sebastien_Hinault,SéBASTIEN,HINAULT,51
1102,rider/Maxime_Mederel,MAXIME,MEDEREL,73
657,rider/Pedro_Autran_Dourado_Dutra_Nicacio,PEDRO AUTRAN DOURADO DUTRA,NICACIO,41
593,rider/Jetse_Bol,JETSE,BOL,42
16,rider/Robert_Wagner,ROBERT,WAGNER,14
207,rider/Joonas_Henttala,JOONAS,HENTTALA,27
797,rider/Julien_Berard,JULIEN,BÃ©RARD,19
233,rider/Jorge_Arcas,JORGE,ARCAS,13
2,rider/Danny_Van_Poppel,DANNY,VAN POPPEL,2
573,rider/Juan_Jose_Lobato,JUAN JOSÃ©,LOBATO,14
147,rider/Jeroen_Meijers,JEROEN,MEIJERS,24
173,rider/Marco_Canola,MARCO,CANOLA,26
304,rider/Yoann_Offredo,YOANN,OFFREDO,29
356,rider/Lawrence_naesen,LAWRENCE,NAESEN,30
639,rider/Jelle_Vanendert,JELLE,VANENDERT,10
56,rider/Fran_Ventoso,FRANCISCO,VENTOSO,9
234,rider/Laurens_Ten_Dam,LAURENS,TEN DAM,6
1218,rider/Martijn_Maaskant,MARTIJN,MAASKANT,21
418,rider/Raffaello_Bonusi,RAFFAELLO,BONUSI,36
602,rider/Juan_Felipe_Osorio,JUAN FELIPE,OSORIO,42
487,rider/Daniel_Mclay,DANIEL,MCLAY,31
305,rider/Kristijan_Koren,KRISTIJAN,KOREN,15
559,rider/Sven_Erik_Bystrm,SVEN ERIK,BYSTRÃ¸M,7
121,rider/Michael_Kolar,MICHAEL,KOLAR,3
49,rider/Wilco_Kelderman,WILCO,KELDERMAN,6
1264,rider/Jeffry_Romero,JEFFRY,ROMERO,77
1263,rider/Jackson_Rodriguez,JACKSON,RODRIGUEZ,91
503,rider/Bob_Jungels,BOB,JUNGELS,17
39,rider/Gianluca_Brambilla,GIANLUCA,BRAMBILLA,17
1214,rider/Andreas_Stauff,ANDREAS,STAUFF,75
180,rider/Vincenzo_nibali,VINCENZO,NIBALI,5
1123,rider/Jan_Ghyselinck,JAN,GHYSELINCK,29
416,rider/Cesare_Benedetti,CESARE,BENEDETTI,3
721,rider/Bakhtiyar_Kozhatayev,BAKHTIYAR,KOZHATAYEV,16
241,rider/Jack_Haig,JACK,HAIG,1
15,rider/Carlos_Barbero,CARLOS,BARBERO,13
690,rider/Tom_Bohli,TOM,BOHLI,9
508,rider/nelson_Oliveira,NELSON,OLIVEIRA,13
1276,rider/Bartosz_Warchol,BARTOSZ,WARCHOÅ‚,66
1069,rider/Enrique_Sanz,ENRIQUE,SANZ,13
881,rider/Mario_Costa,MÃ¡RIO,COSTA,48
217,rider/Ruben_Fernandez,RUBéN,FERNáNDEZ,13
206,rider/Samuel_Sanchez,SAMUEL,SáNCHEZ,9
764,rider/Evgeny_Shalunov,EVGENY,SHALUNOV,23
1099,rider/Fabio_Andres_Duarte,FABIO,DUARTE,77
322,rider/niki_Terpstra,NIKI,TERPSTRA,17
898,rider/nikolay_Mihaylov,NIKOLAY,MIHAYLOV,40
923,rider/Samuele_Conti,SAMUELE,CONTI,58
165,rider/Simone_Consonni,SIMONE,CONSONNI,4
591,rider/Caio_Godoy_Ormenese,CAIO,GODOY,41
725,rider/Adrien_Niyonshuti,ADRIEN,NIYONSHUTI,11
930,rider/Bjorn_Thurau,BJORN,THURAU,29
163,rider/Mark_Cavendish,MARK,CAVENDISH,11
338,rider/Huub_Duijn,HUUB,DUIJN,34
182,rider/Andrea_Guardini,ANDREA,GUARDINI,4
31,rider/Luis_Leon_Sanchez,LUIS LEON,SANCHEZ,16
840,rider/Lieuwe_Westra,LIEUWE,WESTRA,16
400,rider/Richard_Carapaz,RICHARD,CARAPAZ,13
1152,rider/Mike_Terpstra,MIKE,TERPSTRA,60
713,rider/Ariel_Maximiliano_Richeze,ARIEL MAXIMILIANO,RICHEZE,17
250,rider/Alessandro_De_Marchi,ALESSANDRO,DE MARCHI,9
588,rider/Valerio_Conti,VALERIO,CONTI,4
629,rider/Diego_Rubio,DIEGO,RUBIO,43
1210,rider/Frederik_Willems,FREDERIK,WILLEMS,80
597,rider/John_Darwin_Atapuma,JOHN DARWIN,ATAPUMA,4
917,rider/Andrea_Fedi,ANDREA,FEDI,58
680,rider/Daniel_Turek,DANIEL,TUREK,35
232,rider/Dylan_Teuns,DYLAN,TEUNS,9
527,rider/Andrea_Palini,ANDREA,PALINI,36
638,rider/Lluis_Guillermo_Mas,LLUíS GUILLERMO,MAS,43
1149,rider/Frederic_Brun_2,FREDERIC,BRUN,72
330,rider/Stijn_Devolder,STIJN,DEVOLDER,34
1249,rider/Clement_Koretzky,CLÃ©MENT,KORETZKY,74
737,rider/Adrian_Kurek,ADRIAN,KUREK,40
702,rider/Hugo_Hofstetter,HUGO,HOFSTETTER,32
769,rider/Ryan_Gibbons,RYAN,GIBBONS,11
1071,rider/Jordan_Kerby,JORDAN,KERBY,50
76,rider/Amael_Moinard,AMAëL,MOINARD,9
999,rider/Bruno_Manuel_Silva_Pires,BRUNO,PIRES,63
652,rider/Pascal_Ackermann,PASCAL,ACKERMANN,3
1269,rider/Fernando_Grijalba,FERNANDO,GRIJALBA,43
1165,rider/Kamil_Zielinski,KAMIL,ZIELIÅ„SKI,66
311,rider/Florian_Senechal,FLORIAN,SéNéCHAL,32
1075,rider/Jerome_Pineau,JéROME,PINEAU,51
83,rider/Damiano_Caruso,DAMIANO,CARUSO,9
928,rider/Samuel_Sanchez,SAMUEL,SÃ¡NCHEZ,9
300,rider/Justin_Jules,JUSTIN,JULES,30
678,rider/Krists_neilands,KRISTS,NEILANDS,35
761,rider/Wouter_Wippert,WOUTER,WIPPERT,15
141,rider/Christopher_Froome,CHRISTOPHER,FROOME,2
25,rider/Rafael_Valls,RAFAEL,VALLS,10
885,rider/Chris_Anker_Sorensen,CHRIS ANKER,SÃ¸RENSEN,55
550,rider/Matteo_Busato,MATTEO,BUSATO,39
968,rider/Paolo_Simion,PAOLO,SIMION,25
244,rider/Kristijan_Durasek,KRISTIJAN,DURASEK,4
324,rider/Sylvain_Chavanel,SYLVAIN,CHAVANEL,28
708,rider/Christophe_Masson,CHRISTOPHE,MASSON,30
272,rider/Alexander_Edmondson,ALEXANDER,EDMONDSON,1
421,rider/Daniel_Martin_1,DANIEL,MARTIN,17
320,rider/Christopher_Juul_jensen,CHRISTOPHER,JUUL-JENSEN,1
413,rider/David_Per,DAVID,PER,5
922,rider/Kevin_De_Mesmaeker,KEVIN,DE MESMAEKER,27
113,rider/Lachlan_Morton,LACHLAN,MORTON,11
192,rider/Quentin_Valognes,QUENTIN,VALOGNES,27
6,rider/nikias_Arndt,NIKIAS,ARNDT,6
170,rider/Eduard_Michael_Grosu,EDUARD MICHAEL,GROSU,26
1237,rider/Christophe_Le_Mevel,CHRISTOPHE,LE MéVEL,32
683,rider/Hector_Carretero,HéCTOR,CARRETERO,13
108,rider/Adam_Hansen,ADAM,HANSEN,10
752,rider/Gregory_Habeaux,GREGORY,HABEAUX,30
1230,rider/Thomas_Damuseau,THOMAS,DAMUSEAU,82
706,rider/Andrea_Pasqualon,ANDREA,PASQUALON,29
224,rider/Michael_Gogl,MICHAEL,GOGL,8
193,rider/Mathias_Frank,MATHIAS,FRANK,19
984,rider/Francis_Mourey,FRANCIS,MOUREY,55
1234,rider/nico_Sijmens,NICO,SIJMENS,29
1147,rider/John_Murphy,JOHN,MURPHY,21
517,rider/Matthias_Brandle,MATTHIAS,BRäNDLE,8
674,rider/Simone_Antonini,SIMONE,ANTONINI,29
265,rider/Daniel_Teklehaimanot,DANIEL,TEKLEHAIMANOT,11
1166,rider/Andre_Looij,ANDRE,LOOIJ,60
599,rider/Etienne_Van_Empel,ETIENNE,VAN EMPEL,24
256,rider/Nicola_Boem,NICOLA,BOEM,25
1191,rider/Anthony_Geslin,ANTHONY,GESLIN,86
